entry_id,source_text(原文),translation_zh(译文)
什么是随机,什么是公平?你若把一枚十面骰掷上一百次,每次都掷出 1,这算公平吗?机缘说,公平;命运说,不(或者恰好相反)。


你<i>确实</i>可能连掷一百次骰子,而每次结果都一样。所以<i>Travelling</i>不用骰子——它从布袋里抽取筹码,每枚编号 1 至 10。(骨质筹码,一位玩家说;不,银质的,另一位说。)布袋空时,我们便把筹码放回去,摇一摇布袋。每个数字都不止一枚筹码,所以你有可能接连几次抽到同一个数字。但你的运气终会流转。


<b>「命运于是对机缘说:『让我们再玩一次那旧日的游戏吧。』于是他们重又一同对弈,以诸神为棋子,一如从前无数次那样。于是,凡曾经存在过的事物,都将再度存在……」</b>


每当你读取存档,我们总会把全部筹码放回去,再摇一摇。直白地说,这意味着你可以读档投机。这也意味着,如果你一直读档,一切都会变得更随机一些。我们或许会加一个配置开关,将其关闭。"
so|Footnote|resources.assets|28436|label,Invisible Bag,隐形布袋
so|Footnote|resources.assets|28437|Choices[0].description,The Serapeum is in [[Alexandria]]. It's even harder to find than it sounds. But I managed it.,塞拉皮雍在[[亚历山大港]]。它比听上去还要难找。但我还是找到了。
so|Footnote|resources.assets|28437|Choices[0].label,Where,何处
so|Footnote|resources.assets|28437|Choices[1].description,[[Serena]] [[Blackwood]] serves as its Librarian. ,[[塞蕾娜]][[布莱克伍德]]担任其馆长。
so|Footnote|resources.assets|28437|Choices[1].label,Who,何人
so|Footnote|resources.assets|28437|Choices[2].description,Specialised in [[Forge]]-lore and [[Horomachistry]],专精于[[铸]]之秘学与[[司辰学]]
so|Footnote|resources.assets|28437|Choices[2].label,Why,何故
so|Footnote|resources.assets|28437|description,One of the seven great libraries of the [[Watchman's Tree]].,[[守夜人之树]]的七座大图书馆之一。
so|Footnote|resources.assets|28437|label,Invisible Serapeum,隐形的塞拉皮雍
so|Footnote|resources.assets|28438|description,"The newly-minted Italian Republic. The King is gone, the Julian March is lost, the Icarians were roundly defeated in this year's election. Everything is different. And this time, everything will be different.","新铸的意大利共和国。国王已去,尤利安边区已失,伊加利亚人在今年的选举中一败涂地。一切都不同了。而这一次,一切将会不同。"
so|Footnote|resources.assets|28438|label,Italy,意大利
so|Footnote|resources.assets|28439|Choices[0].description,The word was that he'd used secrets from the [[Aviform]] [[Hours]] in his work. That's what interested me most.,"传闻说,他在作品中用到了[[鸟形]][[司辰]]的秘密。那正是我最感兴趣的。"
so|Footnote|resources.assets|28439|Choices[0].label,The Key to the Matter,事之关键
so|Footnote|resources.assets|28439|Choices[1].description,The word was that he'd used [[Ys]]-alloys in his work. That's what interested me most.,"传闻说,他在作品中用到了[[伊苏]]合金。那正是我最感兴趣的。"
so|Footnote|resources.assets|28439|Choices[1].label,The Edge of the Matter,事之刃
so|Footnote|resources.assets|28439|Choices[2].description,"What interested me most? That a certain key component of the Lark came, at last, to [[Alexandria]], where [[Serena]] and her protegée put it to use.","我最感兴趣的是什么?是百灵鸟的某个关键部件,最终辗转到了[[亚历山大港]],被[[塞蕾娜]]和她的门生派上了用场。"
so|Footnote|resources.assets|28439|Choices[2].label,The Heart of the Matter,事之核心
so|Footnote|resources.assets|28439|description,"In the years before I went away, the sculptor-adept Zuthimalim Zidane built an abstract sculpture in Algiers that 'spoke with the voice of the desert lark'. He was killed for it.","在我离开之前的那些年里,雕刻家兼修士的祖蒂玛利姆·齐达内,在阿尔及尔建造了一座抽象雕塑,它「以沙漠百灵鸟的声音说话」。他为此丧命。"
so|Footnote|resources.assets|28439|label,Lark,百灵鸟
so|Footnote|resources.assets|28441|Choices[0].description,The cold of the grave; the cold that comes before the dawn.,坟墓的寒冷;黎明之前的寒冷。
so|Footnote|resources.assets|28441|Choices[1].description,The heat of the forge; the heat that warms silver to gold.,锻炉的炽热;那将白银暖成黄金的炽热。
so|Footnote|resources.assets|28441|Choices[1].label,Incandescent,白炽
so|Footnote|resources.assets|28441|description,"<i>who cannot be unbalanced;
who quells and quiets;
who comes before the Sun</i>


The [[Uncounted]] [[Hour]] who once appeared in [[Church]] iconography as the Radiant Lady, the <i>Mater Solvens</i> invoked when a corpse is committed to fire or earth.","<i>不可撼动者;
镇伏且静默者;
先于太阳而来者</i>


那位[[除名]]的[[司辰]],曾以辉耀圣母之姿出现在[[教会]]的图像中,当尸体交付火焰或大地之时,人们便向<i>解缚圣母</i>祈求。"
so|Footnote|resources.assets|28441|label,Madrugad,昕旦
so|Footnote|resources.assets|28442|Choices[0].description,"Basically, they're right.","基本上,他们是对的。"
so|Footnote|resources.assets|28442|Choices[0].label,Identical,同一
so|Footnote|resources.assets|28442|Choices[1].description,"They're wrong, basically.","他们错了,基本上。"
so|Footnote|resources.assets|28442|Choices[1].label,Distinct,有别
so|Footnote|resources.assets|28442|Choices[2].description,They certainly do.,他们确实如此认为。
so|Footnote|resources.assets|28442|Choices[2].label,Yes,是的
so|Footnote|resources.assets|28442|description,The debatable space at the edge of the waking world. One of the concerns of the [[Duties]]. Some authorities identify the Marches with the Bounds between the [[Wake]] and the [[Mansus]]. [[Legion]],醒世边缘那片悬而未决的空间。[[职司]]所关切的事务之一。有权威人士认为,边境与[[醒世]]和[[漫宿]]之间的边界之地是同一处。[[军团]]
so|Footnote|resources.assets|28442|label,Marches,边地
so|Footnote|resources.assets|28443|Choices[0].description,The Church's version is much safer than the original. They were very clear about that in the seminary.,"教会的版本比原版安全得多。神学院里,他们对此讲得非常明白。"
so|Footnote|resources.assets|28443|Choices[1].description,"""What is within, without; what is without, within.""",「内即是外;外即是内。」
so|Footnote|resources.assets|28443|Choices[1].label,Clear,明晰
so|Footnote|resources.assets|28443|Choices[2].description,"The Forge is often depicted as a mother, and the Meniscate isn't exactly that, but she carries a searing brightness in her womb.","铸炉常被描绘为一位母亲,而弧月并不完全如此,但她的腹中孕着灼人的光辉。"
so|Footnote|resources.assets|28443|Choices[2].label,Fierce,炽烈
so|Footnote|resources.assets|28443|description,"<i>from whom we do not turn;
who is exposed;
whose beauty is unmatched</i>

The [[Uncounted]] [[Hour]] who once appeared in [[Church]] iconography as the White Lady, the Glass Virgin that protects mothers. Sometimes described as the Sun's night-self.","<i>我们不得背对者;
毫无遮掩者;
美艳无可匹敌者</i>

那位[[除名]]的[[司辰]],曾以白衣圣母、护佑母亲的玻璃贞女之姿出现在[[教会]]的图像中。有时,她被描述为太阳的夜之身。"
so|Footnote|resources.assets|28443|label,Meniscate,弧月
so|Footnote|resources.assets|28444|description,"The revolutionary [[Icarian]] workers' councils which drove the revolution in Russia have become more efficient, under the [[Gleam]]-light. The Stars accept and synthesise their decisions, beneath the avuncular and mighty gaze of Steel - the 'Advisory Entity to the Council of Ministers.' The Stars in turn pass their gifts to the Ministries, who enact those decisions. What could be better?","当年推动俄国革命的革命性[[伊加利亚]]工人委员会,在[[烁]]的照耀下变得愈发高效。群星在钢铁——「部长会议顾问实体」——亲切而威严的注视之下,接受并综合它们的决定。群星再将馈赠转交联盟,由联盟来执行那些决定。还能有比这更好的吗?"
so|Footnote|resources.assets|28444|label,Ministries,联盟
so|Footnote|resources.assets|28462|description,"Where there's rubble, there'll be steel; where there's shards of glass, there'll be mirrors. What's old is lost, what's new is coming. The Kingdom of the Netherlands is getting to work.","哪里有瓦砾,哪里就会有钢铁;哪里有碎玻璃,哪里就会有镜子。旧的已经逝去,新的正在到来。荷兰王国开始忙碌起来。"
so|Footnote|resources.assets|28462|label,Netherlands,荷兰
so|Footnote|resources.assets|28464|Choices[0].description,"A chilly soul. But she has no reputation for cruelty, either.",一个冷淡的灵魂。但她也并无残暴之名。
so|Footnote|resources.assets|28464|Choices[0].label,Never kind,从无温情
so|Footnote|resources.assets|28464|Choices[1].description,Nina is always careful. It's how she survived this long.,"尼娜总是谨慎。她能活到今天,靠的就是这个。"
so|Footnote|resources.assets|28464|Choices[1].label,Never rash,从不鲁莽
so|Footnote|resources.assets|28464|Choices[2].description,"She makes an impression, <i>la Lagasse</i>.","她总是让人印象深刻,<i>那位拉加斯</i>。"
so|Footnote|resources.assets|28464|Choices[2].label,Never forgotten,从未被遗忘
so|Footnote|resources.assets|28464|description,"Actress, artist, witch... Nina casts a long shadow. Every adept on the Continent knows her name. From the moment I woke in [[Alexandria]], my heart clamoured for me to find her. It would take me a while to understand why.","演员、艺术家、女巫……尼娜投下长长的影子。欧洲大陆上每一位修士都听过她的名字。自我在[[亚历山大港]]醒来的那一刻起,我的心便叫嚣着要我去寻她。我要过上一阵子,才会明白其中缘由。"
so|Footnote|resources.assets|28464|label,Nina Lagasse,尼娜·拉加斯
so|Footnote|resources.assets|28465|description,"The [[Church]] calls it Hell, and won't speak of it. Adepts call it Nowhere, and won't speak of it where they can be heard. It is lit by lamps of black nephrite. It is where the Dead go, in the end. [[Worms]], and the worst [[Hours]], were found there, but now they're found in other places too.","[[教会]]称之为地狱,而不愿谈及。修士们称之为虚无,也不愿在有人听得见的地方谈及。那里以黑色软玉之灯照明。那是亡者最终的去处。[[蠕虫]]与最恶劣的[[司辰]]曾在那里被发现,但如今,它们也在别处现身了。"
